"Activity_Name" "Subject_No" "TimeBodyAccelerometer.mean...X" "TimeBodyAccelerometer.mean...Y" "TimeBodyAccelerometer.mean...Z" "TimeBodyAccelerometer.std...X" "TimeBodyAccelerometer.std...Y" "TimeBodyAccelerometer.std...Z" "TimeGravityAccelerometer.mean...X" "TimeGravityAccelerometer.mean...Y" "TimeGravityAccelerometer.mean...Z" "TimeGravityAccelerometer.std...X" "TimeGravityAccelerometer.std...Y" "TimeGravityAccelerometer.std...Z" "TimeBodyAccelerometerJerk.mean...X" "TimeBodyAccelerometerJerk.mean...Y" "TimeBodyAccelerometerJerk.mean...Z" "TimeBodyAccelerometerJerk.std...X" "TimeBodyAccelerometerJerk.std...Y" "TimeBodyAccelerometerJerk.std...Z" "TimeBodyGyroscope.mean...X" "TimeBodyGyroscope.mean...Y" "TimeBodyGyroscope.mean...Z" "TimeBodyGyroscope.std...X" "TimeBodyGyroscope.std...Y" "TimeBodyGyroscope.std...Z" "TimeBodyGyroscopeJerk.mean...X" "TimeBodyGyroscopeJerk.mean...Y" "TimeBodyGyroscopeJerk.mean...Z" "TimeBodyGyroscopeJerk.std...X" "TimeBodyGyroscopeJerk.std...Y" "TimeBodyGyroscopeJerk.std...Z" "TimeBodyAccelerometerMagnitude.mean.." "TimeBodyAccelerometerMagnitude.std.." "TimeGravityAccelerometerMagnitude.mean.." "TimeGravityAccelerometerMagnitude.std.." "TimeBodyAccelerometerJerkMagnitude.mean.." "TimeBodyAccelerometerJerkMagnitude.std.." "TimeBodyGyroscopeMagnitude.mean.." "TimeBodyGyroscopeMagnitude.std.." "TimeBodyGyroscopeJerkMagnitude.mean.." "TimeBodyGyroscopeJerkMagnitude.std.." "FrequencyBodyAccelerometer.mean...X" "FrequencyBodyAccelerometer.mean...Y" "FrequencyBodyAccelerometer.mean...Z" "FrequencyBodyAccelerometer.std...X" "FrequencyBodyAccelerometer.std...Y" "FrequencyBodyAccelerometer.std...Z" "FrequencyBodyAccelerometer.meanFreq...X" "FrequencyBodyAccelerometer.meanFreq...Y" "FrequencyBodyAccelerometer.meanFreq...Z" "FrequencyBodyAccelerometerJerk.mean...X" "FrequencyBodyAccelerometerJerk.mean...Y" "FrequencyBodyAccelerometerJerk.mean...Z" "FrequencyBodyAccelerometerJerk.std...X" "FrequencyBodyAccelerometerJerk.std...Y" "FrequencyBodyAccelerometerJerk.std...Z" "FrequencyBodyAccelerometerJerk.meanFreq...X" "FrequencyBodyAccelerometerJerk.meanFreq...Y" "FrequencyBodyAccelerometerJerk.meanFreq...Z" "FrequencyBodyGyroscope.mean...X" "FrequencyBodyGyroscope.mean...Y" "FrequencyBodyGyroscope.mean...Z" "FrequencyBodyGyroscope.std...X" "FrequencyBodyGyroscope.std...Y" "FrequencyBodyGyroscope.std...Z" "FrequencyBodyGyroscope.meanFreq...X" "FrequencyBodyGyroscope.meanFreq...Y" "FrequencyBodyGyroscope.meanFreq...Z" "FrequencyBodyAccelerometerMagnitude.mean.." "FrequencyBodyAccelerometerMagnitude.std.." "FrequencyBodyAccelerometerMagnitude.meanFreq.." "FrequencyBodyAccelerometerJerkMagnitude.mean.." "FrequencyBodyAccelerometerJerkMagnitude.std.." "FrequencyBodyAccelerometerJerkMagnitude.meanFreq.." "FrequencyBodyGyroscopeMagnitude.mean.." "FrequencyBodyGyroscopeMagnitude.std.." "FrequencyBodyGyroscopeMagnitude.meanFreq.." "FrequencyBodyGyroscopeJerkMagnitude.mean.." "FrequencyBodyGyroscopeJerkMagnitude.std.." "FrequencyBodyGyroscopeJerkMagnitude.meanFreq.." "Angle.TimeBodyAccelerometerMean.Gravity." "Angle.TimeBodyAccelerometerJerkMean..GravityMean." "Angle.TimeBodyGyroscopeMean.GravityMean." "Angle.TimeBodyGyroscopeJerkMean.GravityMean." "Angle.X.GravityMean." "Angle.Y.GravityMean." "Angle.Z.GravityMean."
"WALKING_DOWNSTAIRS" 11 0.283711501978261 -0.0183016905165217 -0.117722114040826 -0.0346987413043478 0.0710141445217391 -0.170326992086957 0.827023964130435 -0.219582949913043 -0.0699033708804348 -0.942302780652174 -0.948000023043478 -0.910358518913044 0.117885194619565 0.0324387265586957 -0.0403949781608696 -0.0849385310586957 -0.0927594906326087 -0.273885601695652 -0.0760216031586956 -0.03781602025 0.12015259323913 -0.275410279817391 -0.244865111369565 -0.271451956608696 -0.077045066826087 -0.0204087685369565 -0.0495101490021739 -0.242943342804348 -0.349066024121739 -0.343713564802174 0.0400029970586957 -0.0810704792167391 0.0400029970586957 -0.0810704792167391 -0.0783304789043478 -0.0900395165217391 -0.0773619294130435 -0.222536869469565 -0.312843266191304 -0.354723730630435 -0.111430628991304 0.0340009424869565 -0.164807200978261 -0.00808748374782608 0.0206881962826087 -0.245404527730435 -0.324924125326087 0.00507562054130435 0.160592189791304 -0.139744173045652 -0.131224387282609 -0.218619441717391 -0.110424109945652 -0.113076949391304 -0.328227598319348 -0.187989875478261 -0.31273425615 -0.0998752517391304 -0.111679303554348 -0.215033270995652 -0.18092717168913 -0.329474874428261 -0.272226464456522 -0.373631462065217 -0.104141252545652 -0.0634086700869565 -0.0126411828956522 -0.00361352619565217 -0.274573629632609 0.142788040990217 -0.0467165449047826 -0.157823469891304 0.1275354651 -0.248332200482609 -0.345568029632609 0.0943644358543478 -0.359107288304348 -0.396376180478261 0.180297507826087 -0.0253001100456522 -0.0670948470434783 0.185504583652174 0.0195843105673913 -0.627132157934783 0.235298135869565 0.0655283968913044
"WALKING_UPSTAIRS" 11 0.278979605740741 -0.00613229787407407 -0.102620695388889 0.018896521037037 0.0417542942407407 -0.386309327064815 0.905136562407407 -0.153045021592593 0.0139344465185185 -0.948669813518519 -0.925788408814815 -0.912358726296296 0.0632963474166667 -0.0145299883425926 -0.0241933701537037 -0.139842525555556 -0.131560453785185 -0.538125269907407 -0.10184458132037 -0.0560360836888889 0.112215960682407 -0.403677091425926 -0.4069581819 -0.415904964444444 -0.0740059186240741 -0.050896451612963 -0.0567024096161111 -0.485336468333333 -0.624202764703704 -0.51771011237037 0.0279592754814815 0.0146632397666667 0.0279592754814815 0.0146632397666667 -0.223670397103704 -0.114318566524074 -0.23636834297963 -0.370926326925926 -0.562325649538889 -0.610519730833333 -0.0703361729259259 0.0115807553148148 -0.392619065425926 0.0494460306666667 -0.00959604402407407 -0.435406739425926 -0.3998479675 0.00462054849666667 0.148490093707407 -0.186523200548148 -0.171256754048148 -0.487903044740741 -0.168469530314815 -0.147509785135185 -0.587829609018519 -0.297750576559259 -0.374568844618519 -0.124315336981481 -0.323230642925926 -0.459184068518519 -0.357956381740741 -0.432896949851852 -0.383194775037037 -0.490872411851852 -0.195605052555556 -0.189616237796296 -0.0257141462425926 0.00422605124074074 -0.140019830227778 -0.0184748048851852 -0.106561944739815 -0.132490578959259 -0.0271698466296296 -0.442391661388889 -0.433297633574074 -0.0867319713074204 -0.613087768537037 -0.635330690018518 0.00754081294444444 0.0069399765925926 0.0154118415964815 0.191338181185185 -0.0803538499462963 -0.765674772777778 0.185801418055556 0.0133022412427778
"LAYING" 12 0.27204312025 -0.017617430969295 -0.102895596633333 -0.740424420833333 -0.655353311138333 -0.7066368855 0.559276420166667 0.0844189056666667 0.129516726455 -0.961916730166667 -0.966778883666667 -0.947788670833333 0.104881210405 -0.0194658008476667 -0.0258008291143333 -0.800946407333333 -0.77345983485 -0.818145110833333 -0.0048299459815 -0.0882838963733333 0.0853365392666667 -0.802768810166667 -0.7935854015 -0.7409410525 -0.100446551328667 -0.0324602011 -0.06629141929 -0.843907582666667 -0.8488490275 -0.849515150833333 -0.69376166705 -0.7079405208 -0.69376166705 -0.7079405208 -0.7910666985 -0.773614653266667 -0.721855531666667 -0.749461666966667 -0.853915700166667 -0.844377893666667 -0.7725211635 -0.691339436333333 -0.736071225833333 -0.729534070365 -0.659191290016667 -0.7141845205 -0.289393265751667 -0.0455934904316667 0.0177066362445 -0.811018712333333 -0.781470394833333 -0.803448306 -0.808368039 -0.78071006765 -0.831440113166667 -0.0537945647333333 -0.236183119617833 -0.177368205298333 -0.779330959333333 -0.795015888666667 -0.759913896 -0.812058504333333 -0.795038378333333 -0.759505291333333 -0.127835995303333 -0.166535271168333 -0.087396962725 -0.715713941538333 -0.748818884 -0.0242115085451667 -0.7774572875 -0.76991151835 0.134135256315 -0.7844275465 -0.770933373166667 -0.08987970599 -0.849453766666667 -0.8490193095 0.0985302115916667 0.027932580625 -0.07321652194 -0.0347502536083333 0.01496973395 -0.379198983666667 0.00719575474333333 -0.08166751387
"SITTING" 12 0.27393448254902 -0.0195197042745098 -0.10512822412549 -0.652016867647059 -0.548514952156863 -0.651274271176471 0.734072327647059 -0.0349336034117647 0.0877686022509804 -0.977127074117647 -0.974985901372549 -0.953631073921569 0.0808538364819608 0.0253361536647059 0.0250355054070588 -0.671193829666667 -0.610110398745098 -0.767470498823529 -0.0159118072745098 -0.0740053434352941 0.0799028377352941 -0.741194141372549 -0.732418584313726 -0.650374705333333 -0.100226456379745 -0.0563484866078431 -0.061941562965098 -0.723642806862745 -0.816916039607843 -0.75467518254902 -0.595640109156863 -0.659629598745098 -0.595640109156863 -0.659629598745098 -0.661277064058823 -0.669123836019608 -0.635913175960784 -0.693854011927451 -0.780077698627451 -0.808356756078431 -0.650931627607843 -0.556378148352941 -0.687139947058824 -0.652917720784314 -0.573675303039216 -0.659721135490196 -0.248961784398039 0.00994491178666667 0.0315159548823529 -0.680142592588235 -0.637957458784314 -0.750147921568627 -0.691631995764706 -0.606060662941176 -0.783321488431373 -0.0711940901098039 -0.239397592090608 -0.145172461235294 -0.687307934627451 -0.743581799215686 -0.66616801627451 -0.759934078823529 -0.728626501568627 -0.678526608980392 -0.0871994925666667 -0.195320832966471 -0.0621070372784314 -0.649267029235294 -0.718753626666667 0.0947791875431373 -0.661787554362745 -0.68093904745098 0.228911990798039 -0.730717955098039 -0.724050262058824 -0.0316935625686275 -0.807166667647059 -0.823394681568627 0.20831271854902 0.0374787910823529 -0.0270467284705882 -0.0317055540117647 -0.0297959971078431 -0.556608767058824 0.102394420960784 -0.0492930738823529
"STANDING" 12 0.278488949016393 -0.0111644473316393 -0.0937238327868852 -0.814399264426229 -0.75490546195082 -0.78933092147541 0.749073641147541 -0.0861414680613771 0.0747310989445902 -0.974149563934426 -0.934399843278689 -0.927495116065574 0.0694704747016393 -0.0144267334508197 0.00516923667459016 -0.816684405081967 -0.810900755803279 -0.880740957377049 -0.069735863704918 -0.061242946242459 0.0808144923540984 -0.843428409344262 -0.867042009180328 -0.811464276557377 -0.0759157400606557 -0.0444285890459016 -0.04728501766 -0.866213608196721 -0.911431869836066 -0.864658350655738 -0.769044644508197 -0.776312357704918 -0.769044644508197 -0.776312357704918 -0.826044557122951 -0.811026246639344 -0.78310582042623 -0.817688216065574 -0.892427253934426 -0.895529777213115 -0.82150610552459 -0.770211896147541 -0.823838111672131 -0.81236927852459 -0.763707336721312 -0.788684850763934 -0.045811039987541 0.0565235279114754 0.118844013640984 -0.827398835147541 -0.819627860786885 -0.871770935409836 -0.822421177344262 -0.814926833885246 -0.888531917213115 0.153843626773934 -0.0930883041622951 -0.0256773591918033 -0.814967751803279 -0.874846630491803 -0.806506901439344 -0.853667681311475 -0.864215470934426 -0.832200840655738 -0.00111776036065574 -0.13659628815082 0.00210131769196721 -0.781836209295082 -0.80927349957377 0.130543837278689 -0.810460972637705 -0.812788311203279 0.232179503901639 -0.84051053852459 -0.834760140327869 -0.0475796482754098 -0.897842871147541 -0.899929624590164 0.0800923618098361 0.0468884812622951 0.0265548922065574 0.126950699852459 -0.0683828836557377 -0.573701384754098 0.134579114360656 -0.0190472963786885
"WALKING" 12 0.2841507472 -0.018213068502 -0.10597965504 -0.64601378072 -0.58800927484 -0.597612786983 0.566564498 0.059135929706 0.106328231944 -0.962240119 -0.947763231 -0.9332173466 0.0494025895 -0.009820057744 -0.0354136090606 -0.683057289272 -0.67475974502 -0.75792777796 -0.0570352393124 -0.0774911019236 0.1146636582 -0.73415661246 -0.70856880608 -0.721590396 -0.13025569798 -0.016205446688 -0.05371147061 -0.74174369024 -0.75420265814 -0.7845993576 -0.59462083274 -0.5903374783366 -0.59462083274 -0.5903374783366 -0.6940788747 -0.639563732472 -0.632581918022 -0.66194544502 -0.7664537665 -0.74372504348 -0.66741030322 -0.6096710433 -0.655616052508 -0.63852626746 -0.60406841084 -0.599992516398 -0.32858411618 -0.01139926866 0.04073855349 -0.705987826004 -0.694413325842 -0.74171421568 -0.68789565118 -0.675674687216 -0.7730737342 -0.075841186366 -0.188969736506 -0.18192656788 -0.68756643172 -0.70412066898 -0.71085282658 -0.7508481836 -0.7155497696 -0.7518418104 -0.1007230834244 -0.167366975796 -0.077349628336 -0.60587572862 -0.646901585534 -0.0448244727232 -0.64465528204 -0.636402829344 0.1458981084 -0.6918174243 -0.70309440738 -0.066322309536 -0.75008183016 -0.7547548756 0.10630505246 -0.035649475422 0.061587300652 0.08184000112 0.08459290394 -0.398085834 0.01842335378 -0.075769317086
"WALKING_DOWNSTAIRS" 12 0.271575054082609 -0.0200144093580435 -0.110601162565217 -0.45898610773913 -0.41354358224087 -0.571663202608696 0.658491989782609 -0.0265474383695652 0.123645777178261 -0.957756575652174 -0.956086552173913 -0.934135706086957 0.116610157608696 -0.0242365925369565 -0.0334566523043478 -0.540818130682609 -0.529290662195652 -0.688387050347826 -0.014536800403913 -0.0584840897065217 0.0718759978043478 -0.677033448586956 -0.718354976304348 -0.640595871521739 -0.0769163896086957 -0.0406610794832609 -0.06807375145 -0.710116329347826 -0.773691714130435 -0.717369172195652 -0.421499495934783 -0.491470171543478 -0.421499495934783 -0.491470171543478 -0.558592138282609 -0.535294752784783 -0.590298988782609 -0.675441745652174 -0.737220845869565 -0.781490417826087 -0.526892274654348 -0.444347753536957 -0.596043708595652 -0.435426919284783 -0.435323744934783 -0.592937534180435 -0.218240620919565 0.0227240229130435 0.124432285976087 -0.577815494413043 -0.549503134717391 -0.661943207013043 -0.543974281515217 -0.540073748737391 -0.713449861347826 -0.0896992458695652 -0.203113825826087 -0.0886276641043478 -0.623890326108696 -0.710605466586957 -0.61326723023913 -0.695108050217391 -0.72597939 -0.684401088043478 -0.220660106828261 -0.0804582358543478 -0.0432820688847826 -0.484399411180435 -0.576256759802174 0.0995177947086957 -0.537491623852174 -0.536008649445652 0.126045331558696 -0.697623810217391 -0.718563658913044 -0.0413181694304348 -0.777818914347826 -0.804599321521739 0.128891169630435 0.0671879963934783 -0.0808140507391304 0.0263902905652174 -0.0302157781652174 -0.470379089782609 0.0917051504782609 -0.0789347609608696
"WALKING_UPSTAIRS" 12 0.273528476461538 -0.0160085876886538 -0.0966861120192308 -0.780575076153846 -0.717686349048077 -0.790728414038462 0.729075422692308 0.0650896116538461 -0.0129608050153846 -0.975258707692308 -0.945108629038461 -0.934925064423077 0.0770020395192308 0.0281569339663462 0.0100251596351923 -0.815032999653846 -0.798786060173077 -0.9077003 -0.0677272897673077 -0.0651109985192308 0.050551569425 -0.863184878403846 -0.834285458269231 -0.830404174807692 -0.0666740445826923 -0.0553700100038462 -0.0337706275211538 -0.887488781153846 -0.925811383076923 -0.886869794423077 -0.740439871284615 -0.751559090769231 -0.740439871284615 -0.751559090769231 -0.834112028923077 -0.805775593326923 -0.775968070269231 -0.811948470576923 -0.909667612307692 -0.919727497884615 -0.789223685134615 -0.746109338011538 -0.84365052 -0.777682412192308 -0.722141674390385 -0.781754357140385 -0.128294489882692 0.023972970225 0.0547898417161538 -0.819228877436538 -0.808384621384615 -0.896746611153846 -0.827455292173077 -0.802120163903846 -0.917404740192308 0.0736406371884615 -0.114473717653846 -0.0531023287384615 -0.841915900557692 -0.86117803 -0.820517245961538 -0.870798024230769 -0.822421326923077 -0.849787626923077 -0.0380187303586538 -0.104343096538462 0.0191403674230769 -0.760133499 -0.788430159230769 0.0849673038461538 -0.800535031530769 -0.813457415480769 0.241095940884615 -0.84339735 -0.824732521538462 -0.0774902614923077 -0.919766748076923 -0.925324293269231 0.140869725707692 0.00282086980384615 -0.00211936495961538 0.163340502730769 -0.1593010851 -0.564964544807692 -0.000320683480769232 0.0319944992119231
"LAYING" 13 0.275041322903226 -0.0174641470548387 -0.104741778274194 -0.766135398822581 -0.566989365774194 -0.746057223387097 0.712233421935484 -0.0246746384516129 0.0915429594887097 -0.985204571774194 -0.967757984677419 -0.946917239354839 0.0806482769354839 0.00740022519933871 9.45810177419353e-05 -0.759125888274194 -0.675205513 -0.833157527258064 -0.0397589120209677 -0.0566337671404839 0.103470975130645 -0.773208759677419 -0.703788538 -0.722105055258065 -0.094443602983871 -0.0511181499774194 -0.0581318446580645 -0.79746540516129 -0.790431847741936 -0.778979258193548 -0.683331555854839 -0.728499296129032 -0.683331555854839 -0.728499296129032 -0.749014435806452 -0.72298311858871 -0.679313532590323 -0.715802682951613 -0.790949202483871 -0.792921318435484 -0.764670338177419 -0.610525601032258 -0.780041699193548 -0.767498817806452 -0.572886846677419 -0.748049591935484 -0.125160554059677 -0.0349571230596774 0.0300376571935484 -0.777302747887097 -0.696692671483871 -0.823914088870968 -0.76180961183871 -0.674039402758065 -0.841075005483871 -0.00478569525290322 -0.299634942072581 -0.118466895442419 -0.733696612016129 -0.722325868182258 -0.715883170451613 -0.787425812741935 -0.695687812129032 -0.750636980016129 -0.2012401437 -0.267581219516129 -0.125350344326129 -0.711651063375806 -0.782946677806452 0.0548643014193548 -0.720939844080645 -0.727895453302581 0.0891354549419355 -0.730950333048387 -0.756879888693548 -0.110797039677419 -0.798079709032258 -0.801523519387097 0.0043693735483871 0.0104494093467742 -0.00295914584354839 0.0314808891064516 -0.0264585741935484 -0.538228182096774 0.0875565906290323 -0.0458757572814516
"SITTING" 13 0.279116311428571 -0.0190423395591837 -0.113122833840816 -0.652432446265306 -0.651998032163265 -0.720873563204082 0.42131954122449 0.101909325714286 0.25760561205102 -0.958238568367347 -0.960775146530612 -0.94022023 0.0612329878734694 -0.00404023124040816 -0.0095359712557551 -0.707859741081633 -0.731423499714286 -0.830175175714286 -0.0498736228244898 -0.0551436741722449 0.121070780326531 -0.819809145306122 -0.818990204897959 -0.729131733265306 -0.103174533306122 -0.0486799848571429 -0.046446177244898 -0.821491173877551 -0.861462473673469 -0.808574367142857 -0.638349618163265 -0.659580755795918 -0.638349618163265 -0.659580755795918 -0.736022200795918 -0.722243898653061 -0.713757934081633 -0.781047048367347 -0.842214359795918 -0.855475393673469 -0.672724501520408 -0.671128637204082 -0.751636777938775 -0.645703783959184 -0.664778103265306 -0.726956821265306 -0.239905414867347 0.0657397993632653 0.117046950373469 -0.713458949953061 -0.742414074285714 -0.811848576326531 -0.728852525714286 -0.738146738795918 -0.847279070408163 0.000356190575510207 -0.174948912740816 -0.0890586405306122 -0.775586682244898 -0.814533780408163 -0.737151281836735 -0.834760872653061 -0.824595651020408 -0.752686984897959 0.00834609850795918 -0.127071484944898 0.0212953933510204 -0.65377140955102 -0.716128118265306 0.117234968735714 -0.710938338040816 -0.738705332795918 0.194452588879592 -0.800717809795918 -0.806657817346939 -0.0019340743122449 -0.857577071632653 -0.863038719387755 0.128201466620408 -0.0623019658306122 0.0191055802530612 0.0781513506183674 -0.0216353960612245 -0.251975222244898 0.000720107191836733 -0.190531027346939
"STANDING" 13 0.287574944438596 -0.0160913500210526 -0.103878502412281 -0.212041956122807 -0.215465268436842 -0.433820063294737 0.816364070701754 -0.0835602492333333 0.0310330918596491 -0.962160557192982 -0.947698847719298 -0.913162202105263 0.0860820841105263 0.0179056180601754 0.00359693407368421 -0.292760262795263 -0.280044761631579 -0.612987463859649 -0.0779991010842105 -0.0414676518859649 0.0866585495421053 -0.473056971568421 -0.507130479122807 -0.427233175905263 -0.0786042366666667 -0.0612325919280702 -0.0532147393263158 -0.464183229087719 -0.678882377719298 -0.545816070877193 -0.197439323 -0.215174983789474 -0.197439323 -0.215174983789474 -0.354002196035088 -0.296281412438597 -0.334591023519298 -0.434705033985965 -0.599631532807018 -0.635518685263158 -0.232813943054035 -0.197837387684211 -0.47142890245614 -0.205825389035088 -0.277022625335088 -0.459756649333333 -0.29146632492807 0.0588866743964912 0.0309664580859649 -0.313289751149123 -0.306976201491228 -0.571544126842105 -0.336291323577193 -0.300581581819298 -0.653585884035088 -0.169650199754386 -0.23340019785614 -0.123185519601754 -0.363553779138596 -0.529839911666667 -0.388012312994737 -0.511314314045614 -0.500114395964912 -0.495518505385965 -0.137080858644035 -0.27820257722807 -0.080027217474386 -0.20085616365614 -0.347165366624561 0.0530759582842105 -0.277825881391754 -0.325827917426316 0.103983241596491 -0.493515013736842 -0.496188371377719 -0.0767213945789474 -0.633596768070175 -0.665108893333333 0.11032944154386 -0.0566014987877193 0.0158483708491228 0.112594767157895 -0.0754695103280702 -0.665480832280702 0.137652119982456 -0.00872582700175439
"WALKING" 13 0.262688963263158 -0.0149751351701754 -0.137642964964912 -0.656779622294737 -0.527390058473684 -0.682514603684211 0.841355061596491 -0.044747990245614 0.00354192186842105 -0.964872430526316 -0.95852820754386 -0.892658369140351 0.0831763238947368 0.0179290869273684 0.0347478669970175 -0.673173094480702 -0.603864391 -0.802963225070175 -0.0340162290061404 -0.0526366062017544 0.0912855715614035 -0.744020259473684 -0.727965055263158 -0.692768745087719 -0.117261629175439 -0.0411103489149123 -0.0708904540596491 -0.696950747036842 -0.786528751754386 -0.674682890691228 -0.582972955131579 -0.623678548701754 -0.582972955131579 -0.623678548701754 -0.676521114052632 -0.648551972724561 -0.665026387614035 -0.686303406596491 -0.748326860350877 -0.754762171578947 -0.661627176842105 -0.542546668375439 -0.721347202877193 -0.656413072712281 -0.54967491245614 -0.687627108175439 -0.134373046907018 0.00163681247017544 0.0966282813631579 -0.685211350614035 -0.632935384280702 -0.78846577631579 -0.690168365280702 -0.599218622982456 -0.816074901052632 -0.0214456101052632 -0.2846357127 -0.154166086068421 -0.671082691508772 -0.725861971526316 -0.643410507929825 -0.767874944385965 -0.732056676666667 -0.739435721754386 -0.020269873677193 -0.0366800096929825 -0.0282175714210526 -0.626082995295439 -0.683355377333333 0.121255941770175 -0.63671166068421 -0.665527592175439 0.139985530789474 -0.697698607807018 -0.734098978491228 0.0461291213105263 -0.759315890736842 -0.766703871754386 0.0973791789996491 0.00591702811403508 0.00352691170350878 -0.0813931817894737 0.014538431754386 -0.688313700350877 0.0908832408385965 0.0185059244105263
"WALKING_DOWNSTAIRS" 13 0.269595186170213 -0.0180360451046809 -0.108891373395745 -0.691012525921277 -0.588879816085106 -0.67537794506383 0.686976228510638 -0.138774506829787 4.62985957446804e-05 -0.956123890638298 -0.959071846808511 -0.923759834042553 0.0560636503468085 0.00672224780393617 0.0192621620319149 -0.706707535553191 -0.672371297593617 -0.781428560638298 -0.0602077337319149 -0.0469914668297872 0.139476766829787 -0.760893761723404 -0.742610180978723 -0.696501525553191 -0.129423282340426 -0.0428842639808511 -0.0460136643578723 -0.763429049787234 -0.812161009106383 -0.791014944446809 -0.633013148821277 -0.668695556723404 -0.633013148821277 -0.668695556723404 -0.702816138255319 -0.699403877617021 -0.658763188997872 -0.727394969895745 -0.792193085106383 -0.817116821955319 -0.706339577468085 -0.61989205787234 -0.699402595574468 -0.686050851914894 -0.599153680251064 -0.689360564680851 -0.194549710878723 -0.00896125273191489 0.0182683912978723 -0.725907304604255 -0.690981110151064 -0.762502012340425 -0.713856297440426 -0.674425577787234 -0.799194923829787 -0.0101712949574468 -0.233454386957447 -0.173206004555319 -0.709697473829787 -0.744993627765957 -0.692556904787234 -0.777872140659574 -0.744106716234043 -0.726747285148936 -0.156410428253191 -0.274871680468085 -0.154261451738298 -0.658628159255319 -0.728351914957447 0.0145104455148936 -0.695015416808511 -0.708740236421277 0.108424562501702 -0.744892851489362 -0.76443572106383 -0.108382108238298 -0.811642913893617 -0.840121421553191 0.132869993165957 0.0263443662302128 0.0895140836576596 -0.021382336212766 0.126244977638298 -0.449029455957447 0.172079784446809 0.0125896620851064
